note_count,primary_tag,secondary_tags,blog_name,post_body,date
5,Palestine,['gaza'  'free palestine'  'free gaza'  'justice for palestine'  'long live palestine'  'ukraine'  'save ukraine'  'keep fighting for ukraine'  'victory to ukraine'  'ukraine will win'  'sudan'  'dafur'  'el fasher'  'save sudan'  'sudan civil war'  'sudan genocide'  'protect sudan'],dzthenerd490,News Post Palestine  Dozens killed across Gaza as Israel’s war enters 10th month | Israel-Palestine conflict News | Al Jazeera  UK’s Starmer discusses Gaza Palestine with Israel’s Netanyahu and Abbas - The Jerusalem Post (jpost.com)  Israeli air strike on Gaza school kills at least 16 people (bbc.com)  Ukraine  (1) Update Russia-Ukraine war live news: At least 31 killed in missile strikes (aljazeera.com)  Ukraine’s Zelenskyy discusses further NATO support with Polish Prime Minister Donald Tusk | AP News  Russia vows to respond after Ukrainian drone attack sets on fire alleged munitions warehouse | CNN  Sudan  What’s Sudan like after 15 months of war displacement and inhumanity? | Human Rights News | Al Jazeera  Tens of thousands displaced as fighting intensifies in southeast Sudan | UN News  Sudanese political factions meet in Cairo with little prospect of peace (voanews.com),2024-07-08 15:50:04 GMT
3,Palestine,['free palestine'  'gaza'  'free gaza'  'genocide'  'gaza genocide'  'palestinian genocide'  'pro palestine'  'protests'  'all eyes on rafah'],-semlohkcolrehs-,ALTView on Twitter,2024-07-08 15:46:46 GMT
12,Palestine,['gaza'  'blm'  'queer'  'gay'  'trans'  'politics'  'us american'  'usa'  'america'  'vote'  'vote blue'  'help'  'send help'  'workers rights'],izzyvanizzy,A note this post really just applies to Americans sorry if you came across this on a tag and were hoping otherwise     Hey i know a lot of Tumblr dems say you need to participate in local voting and I&#x27;mma keep it 100 i do agree. I know times suck rn i know black people are dying left and right i know queer rights are fading i know Israel’s IOF bombed rafah and are likely planning another safe area strike as i type and i know it feels like voting isn’t gonna do shit because it’s not direct action.     But voting locally is gonna help way more than voting for a president     Lemme keep it real w/ you you want to vote for a president because a president is who staffs the supreme court (those guys that just made presidents lawless and gave themselves the power to handle all regulation ever?) if you’re gonna see crimes committed in the officials may as well see em be crimes in your court. On top of that the presidential cabinet (the leadership of all the big three letter agencies) is chosen by the president and is referred to as the president’s administration. The Biden admin has done better for everyone on this website than Obama did and i don’t say that lightly. So you really do wanna vote esp because trump said he’s gonna cut off Palestinians aid.     But past that you have the power to make real change in your day to day life easily by using much much more important votes. Protests are gonna help with pressure but your vote can help you put people in the office that you can pressure easier.      These will let you determine your state’s supreme court (the lower courts that the federal one defers to for non-hot button topics) senators county clerks and house representatives.     These are positions so impactful that they are considerable as the parliament to your states royalty. These are positions that if all filled with candidates you like can drastically overhaul your state in a year.      “But izzy that’s rich how do I actually… Do that? Where do i go? Is there a schedule or a list of all the elections?” I’ll be real I don’t know. I don’t know where you go or if your local government keeps a list of everything or who all your candidates are and why you should pick them this is the hard part is the research portion But. I have a tool that can help. I use an app called activote i installed it on a whim and it’s listed every single election (local and national) near me tells me where i vote and helps me determine the rough politics lean of the people on the list with a little graph thingy that it puts you on based on a quiz type deal it’s got going on. It’s not a full replacement for research but it’ll do for a start. I recommend it and the links are here     https://www.activote.net/     Past that.. protest be a member of your community help people out. You’ll see real change and you’ll be a part of it. I promise.     I’m gonna shamelessly beg for reblogs from people i follow now  @b0tster @cryptotheism @pukicho @prozdvoices uhh.. god who else do i follow that’s based enough to maybe reblog this to help     Mutuals i could def use your help here tag people that would help a post like this? I realized I don’t know the political leanings of a lot of people i follow lmao,2024-07-08 16:54:18 GMT
4,Palestine,['the bun talks'  'gaza'  'rafah'  'all eyes on palestine'  'all eyes on gaza'  'all eyes on rafah'  'from the river to the sea palestine will be free'],bunny-heels,as a tip if you’ve noticed you’ve received an ask but its been eaten by tumblr’s system then you can go to your email and be able to view it from there. i dont believe this is something that can be toggled in the settings either this is just a regular function that everyone has on.  this is helpful in the case of potential real Palestinians getting their messages of asking for donations hidden by the system. but still ALWAYS check that they are vetted.,2024-07-08 16:48:57 GMT
4,Palestine,['free palestine'  'news'],tieflingkisser,Israel is besieging Gaza’s wounded and sick to death preventing their ability to travel for treatment Israel is besieging Gaza’s wounded and sick to death preventing their ability to travel for treatment  Palestinian Territory - The international community must effectively pressure Israel to open the border crossings and allow sick and injured people to leave the Gaza Strip for treatment. Thousands of sick and injured people face certain death as they are unable to receive treatment in the Strip amid the destruction or travel elsewhere due to Israel’s systematic targeting of the region’s health sector—which has rendered most of its components inoperable—and the strict Israeli siege.   Nine months into its genocidal war against Palestinians in the Gaza Strip Israel still besieges the sick and injured preventing them from leaving the Strip to receive medical treatment despite having destroyed or rendered most of the region’s hospitals inoperable. As a result more than 26000 sick and injured individuals who require immediate external referrals for life-saving care will die and thousands more will have to wait to travel to finish their treatment or obtain critical medical and rehabilitation services that are unavailable in the Strip.  …  As part of Israel’s genocide against the Palestinian people in the Strip ongoing since 7 October 2023 hospitals medical facilities and means of transportation have been destroyed and medical personnel have been arrested or killed. As a result those who were not killed directly will perish from a lack of access to necessary medical care. This is all part of Israel’s systematic organised and wide-ranging plan to destroy the lives of Palestinians in the Gaza Strip and turn it into an uninhabitable place that lacks basic services and the most fundamental components of life. One of the most criminal parts of the genocideis the systematic and widespread targeting of the health sector: forcing it out of service through destruction and siege bringing it to the point of no return and ultimately depriving the Palestinians of opportunities for survival life recovery and even shelter.,2024-07-08 16:48:32 GMT
0,Palestine,['us imperialism'  'colonialism'  'genocide'  'un resolution 242'],hennethgalad,this is a war between the rule of law and criminality. might is not right. the US vetoes on United Nations Resolutions (46 vetoes) regarding Palestine are not right. the US obstruction of the International Court of Justice and the International Criminal Court is not right. the US claim of “immunity” from law is not right.  that is what is at issue here.,2024-07-08 17:58:50 GMT
0,Palestine,['free gaza'  'share'  'urgent'  'reblog'  'free palestine'  'please share'  'donate'  'reblog to boost'  'gofundme'],avalon99,Donate or Share ‼️ https://gofund.me/11f776bd,2024-07-08 17:57:45 GMT
0,Palestine,['humanrights'  'gaza'  'healthcareworkers'  'take action'  'activism'],daisylovesrumble,Amnesty International USA | Amnesty International USAURGENT: FREE PALESTINIAN SURGEON DR. KHALED AL SERR  He and the other healthcare workers are being held under enforced disappearance which is a violation of international law.,2024-07-08 17:57:41 GMT
14,Palestine,['فلسطين'  'lebanon'  'free palestine'  'free gaza'  'عرب تمبلر'  'free usa'  'free humanity'  'free the world'],amin13864,He who is counting our martyrs how many martyrs have begun to listen and he who is betting on our fatigue and despair is listening. In Karbala everyone was martyred.       I mean whatever they bet on we are all martyrs,2024-07-08 18:55:24 GMT
0,Palestine,['current events'  'free palestine'  'west bank'  'israel'],belgianfry,On June 25 2024 the Custodian of the State’s Property in the Civil Administration declared 12700 dunams at the Jordan Valley state lands. This declaration supplements the declaration of 2640 dunams on 29/2/24 between the settlements of Ma’ale Adumim and Keidar the declaration of 8000 dunams on 20/3/24 in an area adjacent to the current declaration and the declaration of 170 dunams near the Herodium. The size of the area designated for declaration is the largest since the Oslo Accords and the year 2024 marks a peak in the extent of declarations of state land. Since the beginning of 2024 Israel has declared 23700 dunams of the West Bank as State Lands.  Throughout the 1980s Israel declared hundreds of thousands of dunams as state land. The Rabin government decided in 1992 to halt the declarations of state land in the occupied territories but the first Netanyahu government resumed using this method in 1998. Since then declarations have been made periodically amounting to nearly 40000 dunams.  The declaration of state land is one of the main methods by which the State of Israel seeks to assert control over land in the occupied territories. Land declared as state land is no longer considered privately owned by Palestinians in the eyes of Israel and they are prevented from using it.  Source  Note: 1 dunam = 1000m² or ¼ acre,2024-07-08 18:53:50 GMT
1,Palestine,['israel'  'gaza'  'canada'  'instagram'],theivorybilledwoodpecker,body &gt; iframe { min-width: auto !important }        View this post on Instagram            A post shared by Al Jazeera English (@aljazeeraenglish)  A pro-Israel protester toppled an olive tree art installation. Let’s make him famous:,2024-07-08 18:46:05 GMT
0,Palestine,['gaza'  'i’m crying now'],heklane,“Oh God how beautiful and generous God is  A new granddaughter for Sheikh Khaled ‘Soul of my Soul’  In the midst of pain there are scenes that give us hope ❤️❤️”  —@Abu_Salah9 in Gaza,2024-07-08 18:46:00 GMT
6,Palestine,['indigenous youth'  'our children are watching genocide'  'free palestine 🇵🇸'  'free palestine'  'indigenous solidarity'  'reservation dogs'],r7-b7,Indigenous youth telling me “you’re the only person I can trust to guide me through this.”   I’m crying.,2024-07-08 19:54:39 GMT
59,Palestine,['idea from aces-and-angels cause it worked for her lol and i want my donation posts to have more reach'  'my words'  'edit if you no longer want to be tagged just lmk 👍'  'hasn’t happened yet but you never know'],magnus-rhymes-with-swagness,i want my fundraising posts to have more reach so if you would like to be tagged in future ones i make please like this post and/or leave a reply! you don’t even have to have interacted with me before this is open to literally anyone who sees this   edit: just fyi a lot of my posts are scheduled so if you boost a certain campaign and then get a tag from me to boost the same one that’s why lol,2024-07-08 20:47:36 GMT
17,Palestine,["i try to wrap my head around anything close to that number and i cannot. its 23 times the people in my hometown. i can't picture that."  'one life lost is more grief than a lot of people can fully understand.'  'gaza'  'genocide'  '🇵🇸'],glittergroovy,at least 186000 dead is the latest estimate. since October 7.  this is not something to look away from.,2024-07-08 20:47:36 GMT
0,Palestine,['free palestine'  'free palestine 🇵🇸'  'free gaza'  'gaza'  'i dont usually talk much on here but this is important'],vox-mimicry,Gaza FundsGaza Funds Spotlight Campaign  Friendly reminder of this super useful website that generates vetted gofundme’s for those in Gaza struggling in the on going genocide. Very useful for finding legit fundraisers so you know your money is going in the right direction!! And if you can’t donate simple click for palestine. It’s free and helps a bunch!!,2024-07-08 20:41:32 GMT
